rikishi1,odds1,rikishi2,odds2,ts
Tokushoryu,1.7,Sokokurai,2.15,2017-07-15 23:25:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-15 23:25:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-15 23:30:03
Chiyotairyu,1.86,Arawashi,1.94,2017-07-15 23:30:03
Daieisho,2.24,Tochiozan,1.65,2017-07-15 23:30:03
Hakuho,1.18,Ura,4.85,2017-07-15 23:30:03
Hokutofuji,2.45,Goeido,1.55,2017-07-15 23:30:03
Ichinojo,1.87,Ishiura,1.93,2017-07-15 23:30:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-15 23:30:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-15 23:30:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-15 23:30:03
Takakeisho,3.78,Mitakeumi,1.27,2017-07-15 23:30:03
Takanoiwa,2.45,Okinoumi,1.55,2017-07-15 23:30:03
Takarafuji,1.58,Kotoyuki,2.38,2017-07-15 23:30:03
Takayasu,1.14,Chiyoshoma,5.7,2017-07-15 23:30:03
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-15 23:30:03
Tokushoryu,1.7,Sokokurai,2.15,2017-07-15 23:30:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-15 23:30:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-15 23:35:02
Chiyotairyu,1.86,Arawashi,1.94,2017-07-15 23:35:02
Daieisho,2.24,Tochiozan,1.65,2017-07-15 23:35:02
Hakuho,1.18,Ura,4.85,2017-07-15 23:35:02
Hokutofuji,2.45,Goeido,1.55,2017-07-15 23:35:02
Ichinojo,1.87,Ishiura,1.93,2017-07-15 23:35:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-15 23:35:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-15 23:35:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-15 23:35:02
Takakeisho,3.78,Mitakeumi,1.27,2017-07-15 23:35:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-15 23:35:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-15 23:35:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-15 23:35:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-15 23:35:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-15 23:35:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-15 23:35:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-15 23:40:03
Chiyotairyu,1.86,Arawashi,1.94,2017-07-15 23:40:03
Daieisho,2.24,Tochiozan,1.65,2017-07-15 23:40:03
Hakuho,1.16,Ura,5.3,2017-07-15 23:40:03
Hokutofuji,2.45,Goeido,1.55,2017-07-15 23:40:03
Ichinojo,1.87,Ishiura,1.93,2017-07-15 23:40:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-15 23:40:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-15 23:40:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-15 23:40:03
Takakeisho,4.05,Mitakeumi,1.24,2017-07-15 23:40:03
Takanoiwa,2.45,Okinoumi,1.55,2017-07-15 23:40:03
Takarafuji,1.58,Kotoyuki,2.38,2017-07-15 23:40:03
Takayasu,1.14,Chiyoshoma,5.7,2017-07-15 23:40:03
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-15 23:40:03
Tokushoryu,1.7,Sokokurai,2.15,2017-07-15 23:40:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-15 23:40:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-15 23:45:02
Chiyotairyu,1.86,Arawashi,1.94,2017-07-15 23:45:02
Daieisho,2.24,Tochiozan,1.65,2017-07-15 23:45:02
Hakuho,1.16,Ura,5.3,2017-07-15 23:45:02
Hokutofuji,2.45,Goeido,1.55,2017-07-15 23:45:02
Ichinojo,1.87,Ishiura,1.93,2017-07-15 23:45:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-15 23:45:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-15 23:45:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-15 23:45:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-15 23:45:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-15 23:45:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-15 23:45:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-15 23:45:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-15 23:45:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-15 23:45:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-15 23:45:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-15 23:50:02
Chiyotairyu,1.86,Arawashi,1.94,2017-07-15 23:50:02
Daieisho,2.24,Tochiozan,1.65,2017-07-15 23:50:02
Hakuho,1.16,Ura,5.3,2017-07-15 23:50:02
Hokutofuji,2.45,Goeido,1.55,2017-07-15 23:50:02
Ichinojo,1.87,Ishiura,1.93,2017-07-15 23:50:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-15 23:50:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-15 23:50:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-15 23:50:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-15 23:50:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-15 23:50:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-15 23:50:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-15 23:50:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-15 23:50:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-15 23:50:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-15 23:50:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-15 23:55:02
Chiyotairyu,1.86,Arawashi,1.94,2017-07-15 23:55:02
Daieisho,2.24,Tochiozan,1.65,2017-07-15 23:55:02
Hakuho,1.16,Ura,5.3,2017-07-15 23:55:02
Hokutofuji,2.45,Goeido,1.55,2017-07-15 23:55:02
Ichinojo,1.87,Ishiura,1.93,2017-07-15 23:55:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-15 23:55:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-15 23:55:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-15 23:55:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-15 23:55:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-15 23:55:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-15 23:55:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-15 23:55:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-15 23:55:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-15 23:55:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-15 23:55:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:00:03
Chiyotairyu,1.86,Arawashi,1.94,2017-07-16 00:00:03
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:00:03
Hakuho,1.16,Ura,5.3,2017-07-16 00:00:03
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:00:03
Ichinojo,1.87,Ishiura,1.93,2017-07-16 00:00:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:00:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:00:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:00:03
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:00:03
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:00:03
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:00:03
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:00:03
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:00:03
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:00:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:00:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:05:02
Chiyotairyu,1.86,Arawashi,1.94,2017-07-16 00:05:02
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:05:02
Hakuho,1.16,Ura,5.3,2017-07-16 00:05:02
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:05:02
Ichinojo,1.87,Ishiura,1.93,2017-07-16 00:05:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:05:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:05:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:05:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:05:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:05:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:05:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:05:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:05:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:05:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:05:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:10:02
Chiyotairyu,1.86,Arawashi,1.94,2017-07-16 00:10:02
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:10:02
Hakuho,1.16,Ura,5.3,2017-07-16 00:10:02
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:10:02
Ichinojo,1.87,Ishiura,1.93,2017-07-16 00:10:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:10:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:10:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:10:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:10:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:10:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:10:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:10:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:10:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:10:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:10:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:15:03
Chiyotairyu,2,Arawashi,1.81,2017-07-16 00:15:03
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:15:03
Hakuho,1.16,Ura,5.3,2017-07-16 00:15:03
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:15:03
Ichinojo,1.9,Ishiura,1.9,2017-07-16 00:15:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:15:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:15:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:15:03
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:15:03
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:15:03
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:15:03
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:15:03
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:15:03
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:15:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:15:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:20:02
Chiyotairyu,2,Arawashi,1.81,2017-07-16 00:20:02
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:20:02
Hakuho,1.16,Ura,5.3,2017-07-16 00:20:02
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:20:02
Ichinojo,1.9,Ishiura,1.9,2017-07-16 00:20:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:20:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:20:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:20:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:20:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:20:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:20:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:20:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:20:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:20:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:20:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:25:03
Chiyotairyu,2,Arawashi,1.81,2017-07-16 00:25:03
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:25:03
Hakuho,1.16,Ura,5.3,2017-07-16 00:25:03
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:25:03
Ichinojo,1.9,Ishiura,1.9,2017-07-16 00:25:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:25:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:25:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:25:03
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:25:03
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:25:03
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:25:03
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:25:03
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:25:03
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:25:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:25:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:30:02
Chiyotairyu,2,Arawashi,1.81,2017-07-16 00:30:02
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:30:02
Hakuho,1.16,Ura,5.3,2017-07-16 00:30:02
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:30:02
Ichinojo,1.9,Ishiura,1.9,2017-07-16 00:30:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:30:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:30:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:30:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:30:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:30:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:30:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:30:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:30:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:30:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:30:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:35:03
Chiyotairyu,2,Arawashi,1.81,2017-07-16 00:35:03
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:35:03
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 00:35:03
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:35:03
Ichinojo,1.9,Ishiura,1.9,2017-07-16 00:35:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:35:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:35:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:35:03
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:35:03
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:35:03
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:35:03
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:35:03
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:35:03
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:35:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:35:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:40:02
Chiyotairyu,2,Arawashi,1.81,2017-07-16 00:40:02
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:40:02
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 00:40:02
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:40:02
Ichinojo,1.9,Ishiura,1.9,2017-07-16 00:40:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:40:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:40:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:40:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:40:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:40:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:40:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:40:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:40:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:40:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:40:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:45:03
Chiyotairyu,2,Arawashi,1.81,2017-07-16 00:45:03
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:45:03
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 00:45:03
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:45:03
Ichinojo,1.9,Ishiura,1.9,2017-07-16 00:45:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:45:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:45:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:45:03
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:45:03
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:45:03
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:45:03
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:45:03
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:45:03
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:45:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:45:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:50:02
Chiyotairyu,2,Arawashi,1.81,2017-07-16 00:50:02
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:50:02
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 00:50:02
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:50:02
Ichinojo,1.9,Ishiura,1.9,2017-07-16 00:50:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:50:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:50:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:50:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:50:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:50:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:50:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:50:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:50:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:50:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:50:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 00:55:03
Chiyotairyu,2,Arawashi,1.81,2017-07-16 00:55:03
Daieisho,2.24,Tochiozan,1.65,2017-07-16 00:55:03
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 00:55:03
Hokutofuji,2.45,Goeido,1.55,2017-07-16 00:55:03
Ichinojo,1.9,Ishiura,1.9,2017-07-16 00:55:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 00:55:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 00:55:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 00:55:03
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 00:55:03
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 00:55:03
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 00:55:03
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 00:55:03
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 00:55:03
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 00:55:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 00:55:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 01:00:02
Chiyotairyu,2,Arawashi,1.81,2017-07-16 01:00:02
Daieisho,2.24,Tochiozan,1.65,2017-07-16 01:00:02
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 01:00:02
Hokutofuji,2.45,Goeido,1.55,2017-07-16 01:00:02
Ichinojo,1.9,Ishiura,1.9,2017-07-16 01:00:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 01:00:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 01:00:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 01:00:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 01:00:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 01:00:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 01:00:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 01:00:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 01:00:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 01:00:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 01:00:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 01:05:03
Chiyotairyu,2,Arawashi,1.81,2017-07-16 01:05:03
Daieisho,2.24,Tochiozan,1.65,2017-07-16 01:05:03
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 01:05:03
Hokutofuji,2.45,Goeido,1.55,2017-07-16 01:05:03
Ichinojo,1.9,Ishiura,1.9,2017-07-16 01:05:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 01:05:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 01:05:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 01:05:03
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 01:05:03
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 01:05:03
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 01:05:03
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 01:05:03
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 01:05:03
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 01:05:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 01:05:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 01:10:02
Chiyotairyu,2,Arawashi,1.81,2017-07-16 01:10:02
Daieisho,2.24,Tochiozan,1.65,2017-07-16 01:10:02
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 01:10:02
Hokutofuji,2.45,Goeido,1.55,2017-07-16 01:10:02
Ichinojo,1.9,Ishiura,1.9,2017-07-16 01:10:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 01:10:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 01:10:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 01:10:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 01:10:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 01:10:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 01:10:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 01:10:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 01:10:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 01:10:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 01:10:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 01:15:03
Chiyotairyu,2,Arawashi,1.81,2017-07-16 01:15:03
Daieisho,2.24,Tochiozan,1.65,2017-07-16 01:15:03
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 01:15:03
Hokutofuji,2.45,Goeido,1.55,2017-07-16 01:15:03
Ichinojo,1.9,Ishiura,1.9,2017-07-16 01:15:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 01:15:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 01:15:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 01:15:03
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 01:15:03
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 01:15:03
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 01:15:03
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 01:15:03
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 01:15:03
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 01:15:03
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 01:15:03
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 01:20:02
Chiyotairyu,2,Arawashi,1.81,2017-07-16 01:20:02
Daieisho,2.24,Tochiozan,1.65,2017-07-16 01:20:02
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 01:20:02
Hokutofuji,2.45,Goeido,1.55,2017-07-16 01:20:02
Ichinojo,1.9,Ishiura,1.9,2017-07-16 01:20:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 01:20:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 01:20:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 01:20:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 01:20:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 01:20:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 01:20:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 01:20:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 01:20:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 01:20:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 01:20:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 01:25:02
Chiyotairyu,2,Arawashi,1.81,2017-07-16 01:25:02
Daieisho,2.24,Tochiozan,1.65,2017-07-16 01:25:02
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 01:25:02
Hokutofuji,2.45,Goeido,1.55,2017-07-16 01:25:02
Ichinojo,1.9,Ishiura,1.9,2017-07-16 01:25:02
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 01:25:02
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 01:25:02
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 01:25:02
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 01:25:02
Takanoiwa,2.45,Okinoumi,1.55,2017-07-16 01:25:02
Takarafuji,1.58,Kotoyuki,2.38,2017-07-16 01:25:02
Takayasu,1.14,Chiyoshoma,5.7,2017-07-16 01:25:02
Tamawashi,1.53333333333333,Shodai,2.5,2017-07-16 01:25:02
Tokushoryu,1.7,Sokokurai,2.15,2017-07-16 01:25:02
Yoshikaze,2.12,Kotoshogiku,1.72,2017-07-16 01:25:02
Chiyomaru,2.12,Takekaze,1.72,2017-07-16 01:30:03
Chiyotairyu,2,Arawashi,1.81,2017-07-16 01:30:03
Daieisho,2.24,Tochiozan,1.65,2017-07-16 01:30:03
Hakuho,1.16666666666667,Ura,5.1,2017-07-16 01:30:03
Hokutofuji,2.45,Goeido,1.55,2017-07-16 01:30:03
Ichinojo,1.9,Ishiura,1.9,2017-07-16 01:30:03
Kagayaki,4.7,Harumafuji,1.19,2017-07-16 01:30:03
Nishikigi,2.2,Daishomaru,1.67,2017-07-16 01:30:03
Sadanoumi,2.28,Shohozan,1.63,2017-07-16 01:30:03
Takakeisho,4.05,Mitakeumi,1.24,2017-07-16 01:30:03
